DateLaid,Material,Diameter,NetworkFun,ReviewAge,ReviewDiam,ReviewMate,ID,length,straightdis,sinuosity
01-06-2013,HPPE,"90",DISTRIBUTION,"2013","90",HPPE,WTE-MN1343804,3.09430974187714,2.21888733376941,1.39453215798054
01-06-2013,HPPE,"90",DISTRIBUTION,"2013","90",HPPE,WTE-MN99283S,8.54572887479609,8.54572887479609,1
01-07-2013,HPPE,"90",DISTRIBUTION,"2013","90",HPPE,WTE-MN1343808,86.773357921676,86.773357921676,1
01-10-2013,HPPE,"180",DISTRIBUTION,"2013","180",HPPE,WTE-MN104285S,43.8169304677403,43.7762078074759,1.00093024641247
,UPVC,"4""",DISTRIBUTION,"1989","100",UPVC,WTE-MN610524,91.6835008581169,63.0088392529142,1.45508950720555
01-05-2013,HPPE,"90",DISTRIBUTION,"2013","90",HPPE,WTE-MN99219S,38.5072119218904,38.5072119218904,1
,CI,"3""",DISTRIBUTION,"1968","75",CI,WTE-MN1343806,6.51232385563494,6.51232385563494,1
,UPVC,"4""",DISTRIBUTION,"1989","100",UPVC,WTE-MN99264S,1.42460240073001,1.42460240073001,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-MN99267S,1.13645985401681,1.13645985401681,1
01-05-2013,HPPE,"90",DISTRIBUTION,"2013","90",HPPE,WTE-MN99255S,39.8919609176469,39.8867178519715,1.00013144891226
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299872,42.3061973947198,42.3061973947198,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299867,38.2235154846357,38.2235154846357,1
,HDPE,"90",DISTRIBUTION,"1989","90",HDPE,WTE-MN121917S,59.4374052536302,56.0704269022931,1.06004909427931
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299871,2.4312572879827,2.4312572879827,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN121907S,56.5549167332792,56.5546530092235,1.00000466317167
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299868,2.22522201137226,2.22522201137226,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN515194,2.44228847604128,2.44228847604128,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299864,1.4590589432535,1.4590589432535,1
01-12-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1299873,1.77470765442382,1.77468926850667,1.00001036007682
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299863,31.6056448281336,31.6056448281336,1
01-12-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1299874,80.2037590514543,80.2033230858446,1.00000543575494
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN99500S,3.95700657070299,3.95700657070299,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN99469S,2.75664723893533,2.75664723893533,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1299861,107.285645325083,107.273223392384,1.00011579714216
,HDPE,"90",DISTRIBUTION,"1989","90",HDPE,WTE-MN121903S,58.7860886459491,58.0576171144172,1.01254738943378
,CI,"24""",TRUNK,"1968","600",CI,WTE-MN590287,217.849799528491,217.192210836369,1.00302768082515
,HDPE,"180",DISTRIBUTION,"1989","180",HDPE,WTE-MN121892S,49.439332727854,46.6108974919534,1.0606818445491
,HDPE,"90",DISTRIBUTION,"1989","90",HDPE,WTE-MN121897S,1.43423847386395,1.43423847386395,1
,CICL,"18""",TRUNK,"1960","450",CICL,WTE-MN1313840,111.344561708736,110.988444245326,1.00320859947025
01-01-1993,DI,"600",TRUNK,"1993","600",DI,WTE-MN1271171,16.4864527093437,16.4186208922403,1.00413139553855
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN121893S,1.59378825443213,1.59378825443213,1
,HDPE,"180",DISTRIBUTION,"1989","180",HDPE,WTE-MN121890S,40.2727265468827,40.2567907936058,1.00039585254966
,DI,"600",TRUNK,"1963","600",DI,WTE-MN109176S,9.30386801273917,9.30386801273917,1
,HDPE,"180",DISTRIBUTION,"1989","180",HDPE,WTE-MN107903S,29.9823409334863,22.2596988748729,1.34693380633872
,CICL,"18""",TRUNK,"1960","450",CICL,WTE-MN107930S,1.92500935058988,1.92500935058988,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1989","180",HDPE,WTE-MN107906S,2.46433053786887,2.46433053786887,1
,CICL,"18""",TRUNK,"1960","450",CICL,WTE-MN107933S,1.85772576021528,1.85772576021528,1
,UNKNOWN,"180",DISTRIBUTION,"1989","180",HDPE,WTE-MN107905S,1.43218783689532,1.43218783689532,1
,CICL,"18""",TRUNK,"1960","450",CICL,WTE-MN107932S,56.1894146267553,56.0660222416256,1.00220084072663
,CI,UNKNOWN,DISTRIBUTION,"1968","180",CI,WTE-MN99306S,9.22160940398683,9.22160940398683,1
15-07-2003,DI,"600",TRUNK,"2003","600",DI,WTE-MN606459,77.0257084211963,69.6114433193726,1.10650928566166
01-12-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1375261,31.4946316322704,27.6742133402239,1.1380497521313
01-12-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1375263,22.6284710861733,18.7369970379533,1.20768931330551
01-12-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1375262,1.39902251591335,1.39902251591335,1
01-12-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1375256,16.6930237506931,13.2511448562243,1.25974200205441
01-05-2013,DI,"250",DISTRIBUTION,"2013","250",DI,WTE-MN1341965,3.34833652651616,2.48811454719168,1.34573246649573
01-12-2018,HPPE,"355",DISTRIBUTION,"2018","355",HPPE,WTE-MN1375241,149.277447427226,149.26833302818,1.00006106049998
01-05-2013,DI,"250",DISTRIBUTION,"2013","250",DI,WTE-MN1341964,2.51734642031352,2.51734642031352,1
15-07-2003,DI,"250",DISTRIBUTION,"2003","250",DI,WTE-MN606462,2.70117400401857,2.70117400401857,1
15-07-2003,DI,"600",TRUNK,"2003","600",DI,WTE-MN606464,25.5644951054567,25.5644951054567,1
15-07-2003,DI,"250",DISTRIBUTION,"2003","250",DI,WTE-MN1341962,2.54487917195907,2.54487917195907,1
15-07-2003,DI,"250",DISTRIBUTION,"2003","250",DI,WTE-MN606468,3.12659319382658,3.12659319382658,1
15-07-2003,DI,"250",DISTRIBUTION,"2003","250",DI,WTE-MN606467,2.59017624884929,2.59017624884929,1
01-12-2018,HPPE,"225",DISTRIBUTION,"2018","225",HPPE,WTE-MN1375249,9.31978867789868,9.31978867789868,1
20-02-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606854,1.41894749729333,1.41894749729333,1
01-12-2018,HPPE,"225",DISTRIBUTION,"2018","225",HPPE,WTE-MN1375246,2.01824329551802,2.01824329551802,1
01-12-2018,HPPE,"355",DISTRIBUTION,"2018","355",HPPE,WTE-MN1379737,1.98925538831825,1.98925538831825,1
01-12-2018,HPPE,"355",DISTRIBUTION,"2018","355",HPPE,WTE-MN1375247,1.65441379343823,1.65441379343823,1
01-11-2008,HPPE,"90",DISTRIBUTION,"2008","90",HPPE,WTE-MN1302365,86.5913924204282,86.4718959778465,1.0013819107495
01-01-1985,UNKNOWN,UNKNOWN,DISTRIBUTION,"1985","25",POL,WTE-MN97603S,3.55147069376219,3.51688740217947,1.00983349411792
01-01-1985,UNKNOWN,UNKNOWN,DISTRIBUTION,"1985","25",POL,WTE-MN97599S,2.28161071172401,2.2813408338441,1.00011829792195
,UNKNOWN,UNKNOWN,PRIVATE,"1985","25",POL,WTE-MN97598S,6.60031513892297,6.56477021685691,1.00541449599786
01-01-1985,UNKNOWN,UNKNOWN,DISTRIBUTION,"1985","25",POL,WTE-MN97601S,2.16952251914105,2.13278268931692,1.01722624157077
01-11-2008,HPPE,"90",DISTRIBUTION,"2008","90",HPPE,WTE-MN1302366,2.41222407748988,2.41222407748988,1
01-01-1985,UNKNOWN,UNKNOWN,DISTRIBUTION,"1985","25",POL,WTE-MN97600S,3.91407765089717,3.86079603189713,1.01380068218052
,UNKNOWN,UNKNOWN,PRIVATE,"1985","75",PE,WTE-MN107550S,61.0831603024571,60.7782864516511,1.00501616397245
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN606331,98.9693738874058,47.3040770441629,2.09219543159056
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN615026,110.684167508419,108.740354321631,1.01787572975014
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN608660,101.619522934686,58.6532622536873,1.73254681888214
05-07-2004,HPPE,"90",DISTRIBUTION,"2004","90",HPPE,WTE-MN606350,29.3921043510517,28.9856724952207,1.01402181908659
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN606353,1.84774727715567,1.84774727715567,1
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN608127,71.2898446808277,30.8506502038366,2.31080525725717
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN615041,61.8702251448482,61.6568980163655,1.003459906926
01-09-2007,HPPE,"125",DISTRIBUTION,"2007","125",HPPE,WTE-MN1264836,67.3844973315686,30.6155331980783,2.20099048726671
01-09-2007,HPPE,"90",DISTRIBUTION,"2007","90",HPPE,WTE-MN1264837,111.880842183973,37.6659640789415,2.97034325072604
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN615045,15.1073436407163,13.5937637540128,1.11134369510112
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN615044,1.81696147457659,1.81696147457659,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN615042,41.2638998110642,41.2235300769056,1.00097928862674
16-06-2000,HPPE,"225",DISTRIBUTION,"2000","225",HPPE,WTE-MN564781,42.42269405628,42.4221895357089,1.00001189284609
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN615037,2.53604909259683,2.53604909259683,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN615031,19.3960655030307,19.3960655030307,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN615038,29.9596360307208,27.7509936759404,1.07958786559399
16-06-2000,HPPE,"180",DISTRIBUTION,"2000","180",HPPE,WTE-MN615027,38.8839360148146,38.8839360148146,1
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN615034,12.2235537381527,10.3396901307501,1.18219729833102
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN615039,1.24282943317642,1.24282943317642,1
16-06-2000,HPPE,"180",DISTRIBUTION,"2000","180",HPPE,WTE-MN564773,2.84415787182412,2.84415787182412,1
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN615040,30.1347346536103,24.1251509632751,1.24910035586859
16-06-2000,HPPE,"225",DISTRIBUTION,"2000","225",HPPE,WTE-MN564743,108.640151290076,104.920180423008,1.03545524657001
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN590537,45.2459615833588,41.1476296887595,1.09960067993221
16-06-2000,HPPE,"125",DISTRIBUTION,"2000","125",HPPE,WTE-MN1301270,14.2434598957663,14.1724640765333,1.00500941959349
05-07-2010,UNKNOWN,UNKNOWN,DISTRIBUTION,"2010","90",HPPE,WTE-MN1301274,0.488436280372202,0.488436280372202,1
05-07-2010,UNKNOWN,UNKNOWN,DISTRIBUTION,"2010","90",HPPE,WTE-MN1301273,0.541671487130628,0.541671487130628,1
16-06-2000,HPPE,"125",DISTRIBUTION,"2000","125",HPPE,WTE-MN1342769,14.6581071765277,14.6581071765277,1
01-11-2010,HPPE,"90",DISTRIBUTION,"2010","90",HPPE,WTE-MN564747,0.440410036262798,0.440410036262798,1
01-11-2010,HPPE,"90",DISTRIBUTION,"2010","90",HPPE,WTE-MN1342830,30.2382159248274,29.1426781542488,1.03759221320635
,CI,"4""",DISTRIBUTION,"1968","100",CI,WTE-MN1342781,2.81240831003587,2.80396041347962,1.00301284444518
,CI,"4""",DISTRIBUTION,"1968","100",CI,WTE-MN1342773,1.68908259122243,1.68908259122243,1
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN607992,58.0919576740551,58.040173707542,1.00089220902015
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606293,67.5354283766074,66.9113259545763,1.00932730614926
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN607989,87.1572741752608,77.1699883438808,1.1294192994675
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN607993,2.21283890058688,2.21283890058688,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN607990,1.96105201359247,1.96105201359247,1
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN607994,58.9403669972806,38.6830987641862,1.52367232409646
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606324,1.95656229136406,1.95656229136406,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606326,1.35520367475046,1.35520367475046,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606328,8.94851630157712,8.94851630157712,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606330,60.1551213939212,59.9611377560294,1.00323515605526
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN606333,1.63767182301312,1.63767182301312,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN606334,128.958645561225,63.5363494780887,2.02968295504131
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606289,2.3479088567849,2.3479088567849,1
,HPPE,"125",DISTRIBUTION,"1988","125",HPPE,WTE-MN606287,1.53257560991286,1.53257560991286,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606292,2.63531478194322,2.63531478194322,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606291,52.2696558897577,52.1917766415773,1.00149217469095
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN607995,74.5930974768983,43.1891836690674,1.72712450525715
,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1246708,86.1022840767586,44.2343446317325,1.94650298978299
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN607978,134.887946043717,80.5603649694284,1.67437108924351
,HPPE,"90",DISTRIBUTION,"2007","90",HPPE,WTE-MN1246703,59.8633431064745,56.2951870856356,1.06338296763116
,HPPE,"90",DISTRIBUTION,"2006","90",HPPE,WTE-MN1170123,2.2493904023008,2.2492741050932,1.00005170432867
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606281,38.4367834636902,38.4161581108738,1.00053689264702
,HPPE,"90",DISTRIBUTION,"2007","90",HPPE,WTE-MN1246707,4.51886822108973,4.51886822108973,1
,HPPE,"90",DISTRIBUTION,"2007","90",HPPE,WTE-MN1246709,1.43184426531425,1.43184426531425,1
,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1246710,76.7959314153189,49.2803517539802,1.55834787459926
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606279,1.63196109021703,1.63196109021703,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606276,111.041904697213,110.591602664932,1.00407175609567
,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN590501,10.1270450323568,8.76232440620035,1.15574869896288
,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN590502,23.4326800222603,22.21943484877,1.0546028817451
,HPPE,"90",DISTRIBUTION,"1988","90",HPPE,WTE-MN590498,5.04251912387773,5.03131444066385,1.00222698925818
,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN590499,1.39271138429649,1.39271138429649,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN608650,119.128864374932,45.0840178444497,2.64237461678668
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN1132042,75.2332542383732,29.114900738259,2.58401204643337
,HPPE,"90",DISTRIBUTION,"1983","90",HPPE,WTE-MN1132102,112.164285664836,94.121736703022,1.19169375315229
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN608649,59.951759617705,44.9749331961381,1.33300386142325
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN608647,17.5441719527281,17.3144323903065,1.01326867420443
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN1132142,111.882957822653,57.920536642922,1.93166300430549
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN1132141,1.25750904563962,1.25750904563962,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN1132101,16.2007709500857,16.1333049931573,1.00418178153559
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN608645,3.24817554077137,3.2450038521314,1.0009774067411
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN611338,34.3066013353847,34.2297126046804,1.0022462569754
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608640,2.06000218440428,2.06000218440428,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608643,2.33762272407099,2.33762272407099,1
21-11-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN611341,1.74023044449343,1.74023044449343,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN611339,37.3644027695158,37.2470309287018,1.00315117307038
21-11-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN611343,37.8754702425133,33.0949006947834,1.14445033667931
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN1132081,3.62340393141464,3.56883860659859,1.01528937865533
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608635,1.96287263976582,1.96287263976582,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608632,2.34484498418105,2.34484498418105,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608629,105.655077492719,102.994969901454,1.02582754860563
,MDPE,"63",DISTRIBUTION,"2006","63",MDPE,WTE-MN1157343,112.70616853785,55.9596993916317,2.0140595779309
21-11-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN611347,66.902847614598,34.2138858652466,1.95542967197876
21-11-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN611344,68.6893615050256,28.5204045728557,2.40842872090254
21-11-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN611346,1.7020047003945,1.7020047003945,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606300,99.5894033894258,97.2930120460981,1.02360283945408
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN614714,90.5310409258889,40.9425050161887,2.21117493641615
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN607795,143.56535131198,85.2504260400864,1.68404262571629
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN607986,64.3202742306958,31.6808846151813,2.03025499483287
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN607983,6.20833633109479,6.20833633109479,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN607796,64.9846556338068,26.8252544443095,2.4225177721508
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN607985,2.04691206461091,2.04691206461091,1
,HPPE,"90",DISTRIBUTION,"1988","90",HPPE,WTE-MN606296,3.03791243250431,3.00460613058258,1.01108508086392
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","75",HPPE,WTE-MN89972S,4.05649829727874,3.93572267821522,1.0306870247063
,UNKNOWN,UNKNOWN,PRIVATE,"2002","75",MDPE,WTE-MN89911S,5.83813605557424,5.8240879114516,1.00241207624889
,UNKNOWN,UNKNOWN,PRIVATE,"1968","75",CI,WTE-MN89906S,7.23652955493086,7.23652955493086,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","75",HPPE,WTE-MN89970S,2.56462648879685,2.55832210636934,1.00246426453175
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","75",HPPE,WTE-MN89971S,1.40109071987306,1.38492779593949,1.0116705896011
01-01-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN89968S,3.32070594902473,3.32070594902473,1
01-01-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN89969S,3.41643615488485,3.41643615488485,1
01-01-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN89917S,17.0418924418658,17.0418924418658,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","75",MDPE,WTE-MN89916S,1.95619221957831,1.95619221957831,1
01-01-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN89909S,40.0181718722951,40.0181718722951,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1955","75",CI,WTE-MN89907S,5.25424019247803,5.25424019247803,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN608655,113.948120481206,55.7698078623204,2.04318653495295
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1955","75",CI,WTE-MN89960S,3.69388684178547,3.69388684178547,1
31-01-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN608408,76.2417907631271,44.2406559173201,1.72334223311727
31-01-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN608407,1.53914391791078,1.53914391791078,1
31-01-2005,HPPE,"90",DISTRIBUTION,"2005","90",HPPE,WTE-MN608394,76.1101618687088,72.6228482297531,1.04801951071821
31-01-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN608409,5.34692091165864,5.34580209141689,1.00020928949905
31-01-2005,MDPE,"63",DISTRIBUTION,"2005","63",MDPE,WTE-MN608410,118.162681793991,64.1143676253817,1.84299847554314
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN608404,91.311708301095,40.3001162901021,2.2657926752316
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN608654,51.1821660541796,34.7370222241653,1.47341835243938
,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN608652,1.51636703998776,1.51636703998776,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN608642,47.4607013074419,47.1599575911951,1.00637709895445
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN608401,10.8123341143346,10.8123341143346,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN608403,2.44374405373618,2.44374405373618,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN608400,37.3152369398963,37.3122176906582,1.00008091851476
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606306,48.2601517812239,47.8967837124399,1.0075864816094
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN608398,2.06842210391727,2.06842210391727,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN608395,25.401972193143,24.997249208658,1.01619070086899
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606303,3.14209974572941,3.10137324423601,1.01313176399167
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606305,3.90756010831408,3.90756010831408,1
05-07-2004,HPPE,"180",DISTRIBUTION,"2004","180",HPPE,WTE-MN606301,1.33772082292248,1.33772082292248,1
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606321,34.2427102023138,34.2427102023138,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN606310,2.63639928510046,2.62218172521461,1.0054220345406
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606318,82.9710402223164,82.9704829684018,1.00000671629108
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN606311,122.03110620402,38.9531776880712,3.13276383203494
,HPPE,"125",DISTRIBUTION,"2002","125",HPPE,WTE-MN606319,2.08662143190217,2.08662143190217,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606317,2.41854191608438,2.41854191608438,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606316,2.37052441454392,2.37052441454392,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606345,84.387828347794,83.9866294418793,1.00477693781237
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN608657,121.719241234351,56.3704400550942,2.15927427771341
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606340,2.77857265511053,2.77857265511053,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606344,1.5229999999865,1.5229999999865,1
,HPPE,"180",DISTRIBUTION,"2002","180",HPPE,WTE-MN606343,1.27600000001257,1.27600000001257,1
05-07-2004,HPPE,"90",DISTRIBUTION,"2004","90",HPPE,WTE-MN608658,76.6566853960375,74.079860265838,1.03478442212165
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606341,24.8289415804267,24.8289415804267,1
05-07-2004,HPPE,"90",DISTRIBUTION,"2004","90",HPPE,WTE-MN606348,46.4991550923724,45.0528002458883,1.03210355046945
05-07-2004,HPPE,"90",DISTRIBUTION,"2004","90",HPPE,WTE-MN606358,29.253158396687,22.6056330369319,1.29406499472476
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN606361,1.44000868047353,1.44000868047353,1
05-07-2004,MDPE,"63",DISTRIBUTION,"2004","63",MDPE,WTE-MN608659,109.990673395784,56.7971022500564,1.93655431418907
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606356,2.11800849856249,2.11800849856249,1
05-07-2004,HPPE,"125",DISTRIBUTION,"2004","125",HPPE,WTE-MN606346,1.32743097751232,1.32743097751232,1
,UNKNOWN,UNKNOWN,PRIVATE,,,,WTE-MN1286936,56.3634001129125,53.3756782157654,1.05597534302177
28-04-2009,UNKNOWN,UNKNOWN,DISTRIBUTION,"2009","125",HPPE,WTE-MN1351971,1.55675463710609,1.55675463710609,1
18-10-2014,UNKNOWN,UNKNOWN,DISTRIBUTION,"2014","125",PE,WTE-MN1351970,1.24852713222943,1.24852713222943,1
18-10-2014,UNKNOWN,UNKNOWN,DISTRIBUTION,"2014","125",PE,WTE-MN1351969,8.70936381876805,4.0140842043923,2.16970132545752
28-04-2009,UNKNOWN,UNKNOWN,DISTRIBUTION,"2009","125",HPPE,WTE-MN1351967,2.46071066972149,2.46071066972149,1
,UNKNOWN,UNKNOWN,PRIVATE,,,,WTE-MN1343244,7.3213681781529,7.3213681781529,1
28-04-2009,UNKNOWN,UNKNOWN,DISTRIBUTION,"2009","125",HPPE,WTE-MN1351966,0.774546318808867,0.774546318808867,1
