UpDepth,DownDepth,DownNode,UpNode,FlowType,Height,Width,Material,ReviewAge,ReviewDiam,ReviewDept,YearLaidBa,SewerUsage,InfCovLev,ID,length,straightdis,sinuosity
"1390","1320",NZ30425907,NZ30435003,GRV,"450",,CO,"1965","375","1.30",01-01-2015,S,,STE-S193585,39.7336835065151,39.7336835065151,1
,,NZ30435004,NZ30435007,GRV,"450",,PVC,"1965","375","3.70",01-01-2015,S,,STE-S1337394,31.6233132356684,31.6233132356684,1
"1320",,NZ30435003,NZ30435004,GRV,"450",,CO,"1965","375","1.30",01-01-2015,S,,STE-S208905,64.2529898526451,64.2529898526451,1
"2500","1900",NZ30425904,NZ30425905,GRV,"300",,CO,"1965","300","1.90",,F,,STE-S193575,24.6682620384843,24.6682620384843,1
,,NZ30435013,NZ3043A024,GRV,,,Z,,,,,F,,STE-S1337453,5.72484977968678,5.72484977968678,1
,,NZ30435012,NZ30435011,GRV,,,Z,,,,,S,,STE-S1337446,9.01975238017251,9.01975238017251,1
,,NZ3043A024,NZ3043P104,GRV,,,Z,,,,,F,,STE-S1337450,1.81276942824994,1.81276942824994,1
,,NZ30424904,NZ30423906,GRV,"150",,Z,"1965","150","1.90",,F,,STE-S193966,55.5,55.5,1
,,NZ30423903,NZ30423902,GRV,"150",,Z,"1965","150","1.00",,S,,STE-S193960,25.5440795488896,25.5440795488896,1
"1730",,NZ30434005,NZ30423901,GRV,"150",,Z,"1965","150","1.70",,F,,STE-S208710,82.7259178250441,82.7259178250441,1
"1240",,NZ30434006,NZ30424906,GRV,"150",,Z,"1965","150","1.20",,S,,STE-S193875,41.3135191553804,41.3135191553804,1
"1880","2170",NZ30434005,NZ30434002,GRV,"300",,CO,"1965","300","1.90",,F,,STE-S208703,59.9712417247226,59.9712417247226,1
"1410","1460",NZ30434006,NZ30434004,GRV,"375",,CO,"1965","375","1.50",,S,,STE-S193867,55.3701155679082,55.3701155679082,1
"1860","1820",NZ30434003,NZ30433002,GRV,"225",,VC,"1965","225","1.80",,S,,STE-S193865,70.6290543756453,70.6290543756453,1
"2830","2240",NZ30434001,NZ30433001,GRV,"150",,VC,"1965","150","2.20",,F,,STE-S208700,74.4313269867058,74.4313269867058,1
"1470","1860",NZ30434004,NZ30434003,GRV,"225",,VC,"1965","225","1.90",,S,,STE-S193866,64.7131056664775,64.7131056664775,1
"2050","2880",NZ30434002,NZ30434001,GRV,"150",,VC,"1965","150","2.90",,F,,STE-S208701,62.4747931889658,62.4747931889658,1
"1480","1750",NZ30434004,NZ30434023,GRV,"300",,CO,"1965","300","1.60",,S,,STE-S1337973,9.8047792428059,9.8047792428059,1
"2120","2360",NZ30434002,NZ30434016,GRV,"225",,VC,"1965","225","2.40",,F,,STE-S1337941,9.23926647514799,9.23926647514799,1
,,NZ30434021,NZ3043P301,GRV,,,Z,,,,,F,,STE-S1337971,5.35844697652645,5.35844697652645,1
"1480","1750",NZ30434023,NZ30434028,GRV,"300",,CO,"1965","300","1.60",,S,,STE-S1338004,17.5174909447165,17.5174909447165,1
,,NZ30434023,NZ30434026,GRV,,,Z,,,,,S,,STE-S1337980,22.476125277838,22.4706416908728,1.00024403339436
,,NZ3043P313,NZ3043P312,GRV,,,Z,,,,,F,,STE-S1338009,5.38959975001206,3.92763911278116,1.37222376986558
,,NZ30434021,NZ3043P293,GRV,,,Z,,,,,C,,STE-S1337970,2.28104822397834,2.28104822397834,1
,,NZ3043P315,NZ3043P311,GRV,,,Z,,,,,S,,STE-S1338024,3.34662845265031,3.34662845265031,1
"2120","2360",NZ30434016,NZ30434029,GRV,"225",,VC,"1965","225","2.40",,F,,STE-S1338005,20.6050379276496,20.6050379276496,1
,,NZ30434016,NZ30434021,GRV,,,Z,,,,,F,,STE-S1337954,11.8112902766787,11.8112902766787,1
,,NZ3043P313,NZ3043P316,GRV,,,Z,,,,,F,,STE-S1338018,3.05540482080253,2.99708191416002,1.01945989743122
,,NZ3043P313,NZ3043P314,GRV,,,Z,,,,,F,,STE-S1338017,3.27090567778344,3.25142676377881,1.00599088197884
,,NZ3043A081,NZ3043P313,GRV,,,Z,,,,,F,,STE-S1338013,6.50563519592921,6.36793106118794,1.0216246271227
,,NZ30434021,NZ30434020,GRV,,,Z,,,,,F,,STE-S1337953,6.88953249504288,6.88953249504288,1
,,NZ3043A083,NZ3043P315,GRV,,,Z,,,,,S,,STE-S1338029,4.91987253149817,4.7408662710896,1.03775813325513
,,NZ3043A082,NZ3043A081,GRV,,,Z,,,,,F,,STE-S1338015,9.51419277856791,9.32444614973854,1.02034937258281
,,NZ30434034,NZ3043A083,GRV,,,Z,,,,,S,,STE-S1338031,7.79876648516625,7.35871836658351,1.05979955974141
,,NZ30434028,NZ30434034,GRV,,,Z,,,,,S,,STE-S1338028,19.3206223200808,19.2974497797161,1.00120080842957
,,NZ30434034,NZ30434035,GRV,,,Z,,,,,S,,STE-S1338046,9.82249184269053,9.82249184269053,1
,,NZ30434031,NZ3043A082,GRV,,,Z,,,,,F,,STE-S1338019,2.56239516862258,2.56239516862258,1
,,NZ30433017,NZ30433010,GRV,,,Z,,,,,S,,STE-S1337521,2.95848155102256,2.88192869448461,1.02656306406347
"2625",,NZ30424604,NZ30424805,GRV,"450",,CO,,,,01-01-2015,S,,STE-S1252341,231.217668191688,231.217668191688,1
"2580","3700",NZ30424603,NZ30424801,GRV,"600",,CO,"1965","600","3.70",,S,,STE-S193962,144.424637434182,144.424637434182,1
,"1970",NZ30422601,NZ30422702,GRV,"300",,Z,"1965","300","2.00",,F,,STE-S208782,23.5212669726782,23.5212669726782,1
"3130","3140",NZ30422602,NZ30421601,GRV,"525",,CO,"1955","600","3.10",,C,,STE-S193946,14.7732867026942,14.7732867026942,1
,,NZ30433003,NZ30423605,PMP,"500",,DI,,,,01-01-1985,C,,STE-S208785,404.680670754324,396.254327930939,1.0212649862208
,,NZ30423605,NZ30422703,GRV,,,Z,"1965","225","1.80",,F,,STE-S339796,95.4025434336925,94.7377562379122,1.00701713046814
"1940","2520",NZ30422702,NZ30422701,GRV,"300",,CO,"1965","300","2.50",,F,,STE-S208784,76.5408387725141,76.5408387725141,1
,,NZ30422703,NZ30422701,GRV,,,Z,"1965","225","1.60",,F,,STE-S193958,4.65062151722358,4.36788930723476,1.06472971041654
,,NZ30422703,NZ30423803,GRV,,,,"1965","225","1.80",,F,,STE-S339798,86.9540600375152,86.9540600375152,1
"2500",,NZ30422701,NZ30422805,GRV,"300",,Z,"1965","300","2.50",,F,,STE-S193947,96.3385743096062,96.3385743096062,1
"1720",,NZ30424801,NZ30424803,GRV,"600",,Z,"1965","600","3.10",,S,,STE-S339788,69.0373014030343,69.0373014030343,1
,,NZ30423803,NZ30424804,GRV,,,,"1965","225","1.80",,F,,STE-S339797,99.4704754437439,99.4704754437439,1
,,NZ30423802,NZ30422803,GRV,,,Z,"1965","300","3.00",,S,,STE-S193959,63.7251719966033,63.7251719966033,1
,,NZ30422803,NZ30422902,GRV,,,Z,"1965","300","3.00",,S,,STE-S339795,43.9763481998765,43.9763481998765,1
,,NZ30422805,NZ30422804,GRV,,,Z,"1965","150","1.50",,F,,STE-S208787,17.9399003620308,17.9399003620308,1
,"3280",NZ30422804,NZ30422901,GRV,"225",,VC,"1965","225","3.30",,F,,STE-S208786,28.9737073222963,28.9737073222963,1
,"3020",NZ30424803,NZ30424802,GRV,"600",,Z,"1965","600","2.70",,S,,STE-S193963,10.1475122073904,10.1475122073904,1
"3020",,NZ30424802,NZ30423802,GRV,"375",,Z,"1965","600","3.00",,S,,STE-S208800,87.1883992741918,87.1883992741918,1
,,NZ30424804,NZ30424903,GRV,,,,"1965","225","1.80",,F,,STE-S339799,25.2325005102525,25.2325005102525,1
,"2299",NZ30424805,NZ30424802,GRV,"450",,CO,,,,01-01-2015,S,,STE-S1252340,7.64063832410348,7.64063832410348,1
"3020",,NZ30424802,NZ30424905,GRV,"225",,Z,"1965","225","3.00",,S,,STE-S208801,45.3556718393314,45.3556718393314,1
"2761",,NZ30424802,NZ30424806,GRV,"900",,CO,"1965","600","3.00",01-01-2015,S,,STE-S339787,8.35771081094083,8.35771081094083,1
"3280",,NZ30422901,NZ30421801,GRV,"150",,Z,"1965","150","3.30",,F,,STE-S208788,93.9626311945,93.9626311945,1
,,NZ30422902,NZ30421802,GRV,"150",,Z,"1965","150","1.00",,S,,STE-S193952,97.5066807967624,97.5066807967624,1
"2622","2479",NZ30424806,NZ30424902,GRV,"600",,PVC,,,,01-01-2015,S,,STE-S1252344,47.384695144111,46.8263202163373,1.01192438195429
"1607","1982",NZ30424806,NZ30424908,GRV,"600",,PVC,"1965","600","2.50",01-01-2015,S,,STE-S1252339,19.911292576856,19.1657854001129,1.03889781510017
,,NZ30424903,NZ30424904,GRV,"150",,Z,"1965","150","1.70",,F,,STE-S208802,40.487449919651,40.487449919651,1
,"2580",NZ30424903,NZ30424901,GRV,"300",,VC,"1965","300","2.60",,F,,STE-S193965,43.1285634585531,43.1285634585531,1
"1982","1652",NZ30424908,NZ30424902,GRV,"600",,PVC,"1965","600","2.50",01-01-2015,S,,STE-S193964,28.3026457771259,27.6636000006704,1.02310060066079
,,NZ30424905,NZ30423905,GRV,,,Z,"1965","225","2.40",,S,,STE-S208803,58.0193933094789,58.0193933094789,1
,,NZ30422401,NZ30422301,GRV,,,Z,"1915","150","1.90",,F,,STE-S209471,114.178135647724,114.178135647724,1
,,NZ30422501,NZ30422401,GRV,"225",,Z,"1915","225","1.70",,F,,STE-S193968,115.416030690445,115.415853417134,1.00000153595288
,,NZ30428501,NZ30427501,GRV,,,Z,"1955","600","1.80",,S,,STE-S208422,99.2281979932971,99.2281979932971,1
,,NZ30427501,NZ30426601,GRV,,,Z,"1955","1050","1.80",,S,,STE-S193582,110.310124739288,110.310124739288,1
"3740",,NZ30422502,NZ30422501,GRV,"225",,Z,"1915","225","3.70",,F,,STE-S193944,29.8872882677569,29.8872882677569,1
,"3750",NZ30422601,NZ30422502,GRV,"225",,Z,"1955","225","3.80",,F,,STE-S193945,94.8538349251099,94.8538349251099,1
"2030","660",NZ30423603,NZ30424501,GRV,"150",,VC,"1955","150","0.70",,F,,STE-S208793,124.871012817201,124.871012817201,1
,,NZ30426601,NZ30425601,GRV,,,Z,"1955","1050","1.80",,S,,STE-S208416,66.5386711169064,66.5386711169064,1
,"2820",NZ30425601,NZ30425602,GRV,"1020",,CO,"1955","1050","2.20",,S,,STE-S193584,59.2778156901955,59.2778156901955,1
,"2040",NZ30423601,NZ30423603,GRV,"150",,Z,"1955","150","2.00",,F,,STE-S193955,58.6627010970344,58.6627010970344,1
"2740","3750",NZ30425602,NZ30424602,GRV,"1020",,CO,"1955","1050","3.10",,S,,STE-S208799,28.65600504256,28.65600504256,1
"2930","1250",NZ30421605,NZ30421602,GRV,"375",,CO,"1955","375","1.20",,S,,STE-S193943,9.5524865872714,9.5524865872714,1
"4070","3610",NZ30422603,NZ30421605,GRV,"1040",,CO,"1955","1050","3.90",,S,,STE-S208783,97.7164264594239,97.7164264594239,1
"3410","2590",NZ30424602,NZ30424603,GRV,"575",,CO,"1955","600","3.40",,S,,STE-S208798,14.8304862361574,14.8304862361574,1
"3710",,NZ30424602,NZ30424604,GRV,"1050",,CO,"1955","1050","3.80",,S,,STE-S1252342,8.80400482733009,8.80400482733009,1
,"4310",NZ30424604,NZ30423602,GRV,"1050",,CO,"1955","1050","3.80",,S,,STE-S193961,117.384755986464,117.384755986464,1
"3770","2280",NZ30423602,NZ30423604,GRV,"525",,CO,"1955","600","2.30",,S,,STE-S193956,22.9019649811976,22.9019649811976,1
"4280","4110",NZ30423602,NZ30422603,GRV,"1040",,CO,"1955","1050","4.10",,S,,STE-S208792,70.528363088902,70.528363088902,1
,,NZ30423605,NZ30423601,GRV,,,Z,"1955","150","1.80",,F,,STE-S208794,10.0031245118713,10.0031245118713,1
"2150",,NZ30423604,NZ30423605,GRV,"525",,CO,"1955","600","2.20",,O,,STE-S208804,32.5137865189977,31.6741219294237,1.02650948277098
,,NZ30423605,NZ30422601,GRV,"525",,CO,"1955","600","3.00",,C,,STE-S193957,10.688779163216,10.688779163216,1
,"3150",NZ30422601,NZ30422602,GRV,"525",,CO,"1955","600","3.20",,C,,STE-S208781,84.7496312676344,84.7496312676344,1
,"1160",NZ29429602,NZ29428613,GRV,,,Z,"1955","600","1.20",,S,,STE-S203093,35.8069890663891,35.8069890663891,1
"2140",,NZ29429603,NZ29428604,GRV,,,Z,"1955","225","2.10",,C,,STE-S188154,79.6161639690585,79.6161639681308,1.00000000001165
"2480","2370",NZ29429604,NZ29428614,GRV,"525",,CO,"1955","600","2.40",,C,,STE-S188155,91.6945147192509,91.6945145796842,1.00000000152208
"1510",,NZ29429613,NZ29429602,GRV,,,Z,"1955","600","1.50",,S,,STE-S203099,38.4729374883145,38.4728249157339,1.00000292602846
,"1520",NZ29429605,NZ29429613,GRV,,,Z,"1955","225","1.50",,S,,STE-S188156,11.7626676419013,11.7618927473525,1.00006588179007
"1080","970",NZ2942P027,NZ2942P015,GRV,"150",,VC,,,,,S,,STE-S203101,11.1407423211683,11.1407414924354,1.00000007438758
,"1210",NZ29429605,NZ2942P027,GRV,,,Z,,,,,S,,STE-S203096,11.136496595336,11.1364951847968,1.00000012665916
"2300","2200",NZ29429604,NZ29429603,GRV,,,VC,"1955","450","2.20",,C,,STE-S203095,15.2150602226918,15.2150491948047,1.00000072480127
"1960",,NZ29429611,NZ29429605,GRV,,,Z,"1955","225","2.00",,S,,STE-S188159,19.065422689012,19.0654099352597,1.00000066894718
"3660","2500",NZ29429606,NZ29429604,GRV,"450",,CO,"1955","450","2.50",,C,,STE-S188157,11.9254773839946,11.9254770134545,1.0000000310713
"2370","2290",NZ29429609,NZ29429607,GRV,"1020",,CO,"1955","1050","2.30",,S,,STE-S188158,8.14240855038236,8.14240855038236,1
"3170","3680",NZ30420601,NZ29429606,GRV,"450",,CO,"1955","450","3.40",,C,,STE-S193570,56.5825875208488,56.58258573981,1.0000000314768
"1860","1970",NZ29429609,NZ29429611,GRV,"525",,CO,"1945","600","2.00",,S,,STE-S203098,3.00357953116968,3.00357953116968,1
"2600","2470",NZ30420603,NZ29429609,GRV,"1020",,CO,"1955","1050","2.50",,S,,STE-S188172,53.7415187492987,53.7411972512469,1.00000598233884
"2180","1920",NZ2942P064,NZ2942P043,GRV,"225",,VC,,,,,F,,STE-S203100,11.7385652030086,11.7385648611871,1.00000002911954
"2430","2190",NZ3042P001,NZ2942P064,GRV,"225",,VC,,,,,F,,STE-S193571,42.5873981494,42.579276285521,1.00019074687471
"2600","3840",NZ30420703,NZ30420803,GRV,"600",,CO,"1965","600","3.20",,S,,STE-S208773,45.0437871298512,45.0437867856912,1.00000000764056
"2660","2620",NZ30420702,NZ30420703,GRV,"600",,CO,"1965","600","2.60",,S,,STE-S208772,70.3628398660204,70.3628398660204,1
"2430","3510",NZ30420801,NZ30420802,GRV,"300",,AC,"1965","300","3.50",,F,,STE-S193937,44.0099141227717,44.0099140308017,1.00000000208976
"2320","2450",NZ30420701,NZ30420801,GRV,"225",,Z,"1965","225","2.40",,F,,STE-S193935,70.6025156068125,70.6025156068125,1
"2130","1430",NZ30420702,NZ30420704,GRV,"300",,CO,"1965","300","1.40",,S,,STE-S193936,6.69554015748654,6.69554015748654,1
"2040","2670",NZ30420603,NZ30420702,GRV,"600",,CO,"1965","600","2.60",,S,,STE-S193933,70.9662669864817,70.9662669864817,1
"2430","2980",NZ30420604,NZ30420701,GRV,"225",,Z,"1965","225","3.00",,F,,STE-S208770,44.3284007381036,44.3284007381036,1
"1490","2810",NZ30420601,NZ3042P001,GRV,,,VC,"1955","450","2.80",,F,,STE-S208769,11.83636874214,11.83636874214,1
"2310","2450",NZ30420601,NZ30420604,GRV,"225",,Z,"1955","225","2.40",,F,,STE-S193932,27.7143680605923,27.7143680605923,1
"3020","2620",NZ30421606,NZ30420603,GRV,"1020",,AC,"1955","1050","2.90",,S,,STE-S208780,58.4829034846937,58.4829034846937,1
"3030","3190",NZ30420606,NZ30420601,GRV,"450",,CO,"1955","450","3.20",,C,,STE-S193934,50.0399840127872,50.0399840127872,1
"2890","3040",NZ30421603,NZ30420606,GRV,"450",,CO,"1955","450","3.00",,C,,STE-S193941,7.0178344238091,7.0178344238091,1
"3600","3220",NZ30421605,NZ30421606,GRV,"1020",,AC,"1955","1050","3.40",,S,,STE-S208779,80.0249960949702,80.0249960949702,1
"2580",,NZ30421603,NZ30421604,GRV,,,Z,"1955","225","2.60",,F,,STE-S208778,16.1941347407016,16.1941347407016,1
"3110","2990",NZ30421601,NZ30421603,GRV,"525",,CO,"1925","600","3.10",,C,,STE-S208777,89.9444272870754,89.9444272870754,1
,,NZ2942P068,NZ2942P045,GRV,,,,,,,,F,,STE-S1243740,77.3129969410556,77.3129969410556,1
,,NZ30421502,NZ30421402,GRV,"225",,Z,"1955","225","1.70",,F,,STE-S194755,120.164075585507,120.150012650823,1.00011704480402
,,NZ30421501,NZ30421401,GRV,"225",,AC,"1945","225","3.40",,F,,STE-S193967,120.648720398569,120.646437634903,1.00001892110295
,,NZ2942P042,NZ2942P068,GRV,,,,,,,,F,,STE-S1243739,48.7926501534392,48.7926501534392,1
"1170","1030",NZ2942P007,NZ2942P013,GRV,"150",,VC,,,,,F,,STE-S188150,19.9636568042551,19.9636568042551,1
"910","1150",NZ2942P011,NZ2942P025,GRV,"150",,VC,,,,,S,,STE-S203092,13.0574571031118,13.0574571031118,1
"1490","1180",NZ2942P026,NZ2942P007,GRV,"150",,VC,,,,,F,,STE-S188153,30.3958327735742,30.3958327735742,1
"1060","580",NZ2942P007,NZ2942P012,GRV,"150",,VC,,,,,F,,STE-S203090,12.9393977062242,12.9393977062242,1
"2100","1500",NZ2942P042,NZ2942P026,GRV,"150",,VC,,,,,F,,STE-S188149,23.4009282935563,23.4009282935563,1
"2040","2290",NZ2942P041,NZ2942P042,GRV,"225",,VC,,,,,F,,STE-S188148,15.4369992550158,15.4369992550158,1
"1080","960",NZ2942P024,NZ2942P011,GRV,"225",,VC,,,,,S,,STE-S188152,23.6668419735707,23.6668419735707,1
,,NZ2942P062,NZ2942P024,GRV,"225",,VC,"1935","225","1.00",,S,,STE-S187774,26.9839737066033,26.9839737066033,1
"1340","1580",NZ2942P039,NZ2942P062,GRV,"225",,VC,,,,,S,,STE-S188145,42.9883462881799,42.9883461067787,1.00000000421978
"910","790",NZ2942P023,NZ2942P010,GRV,"150",,VC,,,,,F,,STE-S203091,12.4956037869134,12.4956037869134,1
"1350","910",NZ2942P041,NZ2942P023,GRV,"150",,VC,,,,,F,,STE-S203088,17.130723335594,17.130723335594,1
"1710","2080",NZ2942P040,NZ2942P041,GRV,"225",,VC,,,,,F,,STE-S188147,36.7081084360776,36.708108368622,1.00000000183762
"2780","2550",NZ30420606,NZ30421502,GRV,"225",,Z,"1955","225","2.80",,F,,STE-S208771,126.88971589534,126.88971589534,1
,"3200",NZ30421604,NZ30421501,GRV,"225",,AC,"1955","225","3.30",,F,,STE-S193942,110.5,110.5,1
"690","850",NZ2942P021,NZ2942P009,GRV,"150",,VC,,,,,S,,STE-S188151,15.4854721593964,15.4854721593964,1
"960","990",NZ2942P038,NZ2942P022,GRV,"150",,VC,,,,,F,,STE-S188144,21.4035976882276,21.4035976882276,1
"1080","710",NZ2942P061,NZ2942P021,GRV,,,VC,,,,,S,,STE-S203087,49.2831631007863,49.2831630884017,1.00000000025129
"1060","580",NZ2942P038,NZ2942P008,GRV,"150",,VC,,,,,F,,STE-S203083,23.0363157644746,23.0363157644746,1
"1310","1080",NZ2942P063,NZ2942P038,GRV,"150",,VC,,,,,F,,STE-S203089,23.8177536514476,23.8177536514476,1
"1900","1730",NZ2942P060,NZ2942P040,GRV,"225",,VC,"1935","225","1.70",,F,,STE-S188146,4.39244812093812,4.39244772304752,1.00000009058516
"1180","1080",NZ2942P039,NZ2942P061,GRV,"225",,VC,,,,,S,,STE-S203085,6.19945465730282,6.19945449211298,1.00000002664587
"1710","1330",NZ2942P060,NZ2942P063,GRV,"150",,VC,,,,,F,,STE-S203086,26.5567849342207,26.5567849145859,1.00000000073935
"1390","1350",NZ2942P059,NZ2942P039,GRV,"225",,VC,,,,,S,,STE-S203084,21.3452229299275,21.3452227910178,1.00000000650777
"2050","1910",NZ2942P014,NZ2942P060,GRV,"225",,VC,"1935","225","1.90",,F,,STE-S188161,63.1863763709472,63.1863757546132,1.00000000975422
"2080","1410",NZ29429603,NZ2942P059,GRV,"225",,VC,,,,,S,,STE-S203094,60.5293971077214,60.5293893658712,1.00000012790233
"1910","2060",NZ2942P043,NZ2942P014,GRV,"225",,VC,,,,,F,,STE-S188160,25.4618281099602,25.4618277623458,1.00000001365238
"2270","2150",NZ29429607,NZ29428610,GRV,"675",,CO,"1955","900","2.20",,S,,STE-S203097,103.444851515159,103.444851515159,1
,,NZ29428810,NZ2942P104,GRV,"450",,Z,,,,01-01-2015,S,,STE-S1318518,6.54383320385223,6.54383320385223,1
,,NZ29428809,NZ2942P103,GRV,"225",,Z,,,,,S,,STE-S1318530,11.5560963997081,11.5560963997081,1
,"2890",NZ29428801,NZ29428812,GRV,"225",,CO,"1955","225","3.10",,F,,STE-S1318540,30.160730395676,30.160730395676,1
,,NZ29428812,NZ2942P073,GRV,"150",,Z,,,,,F,,STE-S1318541,26.3776830862748,26.3776830862748,1
"3880","3220",NZ29429803,NZ29428802,GRV,"525",,CO,"1965","600","3.60",,S,,STE-S188163,80.3984080501662,80.3984080501662,1
"3810","3780",NZ30420803,NZ30420805,GRV,"525",,CO,"1965","600","3.80",,S,,STE-S208774,4.24264068711929,4.24264068711928,1
"2620","2170",NZ2942P037,NZ2942P057,GRV,"150",,VC,,,,,F,,STE-S188135,9.01355340579578,9.01355340579578,1
"4020","3350",NZ29429801,NZ29428801,GRV,"225",,CO,"1955","225","3.70",,F,,STE-S188162,87.6384777195686,87.6384777195686,1
,,NZ2942P104,NZ2942P103,GRV,"450",,Z,,,,01-01-2015,S,,STE-S1318516,9.4757738469688,9.4757738469688,1
"3490","3550",NZ30420802,NZ29429802,GRV,"300",,AC,"1965","300","3.50",,F,,STE-S188173,32.2971870832609,32.2933538208671,1.00011870127875
"3300","2430",NZ30420802,NZ2942P067,GRV,"150",,VC,,,,,F,,STE-S193573,50.4949253839199,50.4923653733976,1.00005070094268
,,NZ29429803,NZ29429806,GRV,"225",,PVC,,,,,S,,STE-S1318522,6.26421998339009,6.26421998339009,1
,,NZ30420805,NZ30420804,GRV,"225",,Z,"1925","225","1.90",,S,,STE-S193938,4.58241249816044,4.47213595499958,1.02465858468314
"3770","3750",NZ30420805,NZ30420804,GRV,"225",,VC,"1925","225","3.80",,S,,STE-S208775,4.48320471743374,4.47213595499958,1.00247505052296
"3760","3590",NZ30420805,NZ29429804,GRV,"525",,CO,"1965","600","3.70",,S,,STE-S193572,25.0801254779201,25.0797129967646,1.00001644680525
"3300","3890",NZ29429804,NZ29429803,GRV,"525",,CO,"1965","600","3.70",,S,,STE-S203103,60.5186417891209,60.5186417891209,1
"3570","2650",NZ30420804,NZ29429805,GRV,"450",,CO,,,,,S,,STE-S188174,41.7706237370708,41.7420375760869,1.00068482907505
,,NZ2942P103,NZ2942P053,GRV,"225",,Z,,,,,S,,STE-S1318537,65.7555577118688,65.7555577118688,1
"3480","4040",NZ29429802,NZ29429801,GRV,"225",,CO,"1965","225","3.80",,F,,STE-S203102,55.3086958894996,55.3086958894996,1
,,NZ2942P073,NZ2942P074,GRV,"150",,Z,,,,,F,,STE-S1318542,28.5657134516807,28.5657134516807,1
"1960","1810",NZ2942P044,NZ2942P065,GRV,"150",,VC,,,,,S,,STE-S188164,7.9954103084161,7.9954103084161,1
"2130","1980",NZ2942P066,NZ2942P044,GRV,"150",,VC,,,,,S,,STE-S188165,12.0967233993412,12.0967233993412,1
"2390","2280",NZ29429805,NZ2942P066,GRV,"225",,VC,,,,,S,,STE-S188166,10.7708068871648,10.7708068871648,1
"2650",,NZ29429805,NZ29429901,GRV,"450",,CO,,,,,S,,STE-S203105,63.4588035578715,63.4588035578715,1
"2240","1140",NZ2942P066,NZ2942P046,GRV,"225",,VC,,,,,S,,STE-S203104,49.4267700947231,49.4267700947231,1
"2410","1110",NZ2942P067,NZ2942P069,GRV,"150",,VC,,,,,F,,STE-S203106,78.1501053166229,78.1501053166229,1
,,NZ2942P074,NZ2942P072,GRV,"150",,Z,,,,,F,,STE-S1318539,26.384604848267,26.384604848267,1
,,NZ2942P053,NZ2942P055,GRV,"225",,Z,,,,,S,,STE-S1318538,10.9634038966019,10.9634038966019,1
,,NZ29429901,NZ30420901,GRV,"450",,Z,,,,,S,,STE-S193939,41.3306623828145,41.3306623828145,1
,"1740",NZ29429901,NZ2942P047,GRV,"450",,CO,,,,,S,,STE-S188167,16.4988102601059,16.4988102601059,1
,,NZ30420901,NZ30430001,GRV,"450",,Z,"1925","450","1.50",,S,,STE-S208776,67.7624084578311,67.7624084578311,1
"2670","3550",NZ29427605,NZ29427601,GRV,"525",,CO,"1965","600","3.20",,C,,STE-S188128,93.3837591532602,93.3837589412667,1.00000000227013
,,NZ29427612,NZ29427607,GRV,,,Z,"1965","600","1.70",,S,,STE-S203071,87.2682417520588,87.2682414684608,1.00000000324973
"2550",,NZ29428602,NZ29427602,GRV,"250",,VC,"1925","225","3.00",,C,,STE-S203075,101.120807940256,101.120807774644,1.00000000163776
"2470","760",NZ29427801,NZ29427803,GRV,"150",,VC,"1925","150","0.80",,S,,STE-S188134,81.6133156905341,81.6133156905341,1
,,NZ29427613,NZ29427603,GRV,"525",,Z,"1965","600","1.00",,S,,STE-S203070,76.8172628232936,76.817262812463,1.00000000014099
"2650","2630",NZ29427802,NZ2942P037,GRV,"150",,VC,,,,,F,,STE-S203074,7.73527517290068,7.73527517290068,1
,"2890",NZ29428812,NZ29427802,GRV,"225",,CO,"1955","225","3.10",,F,,STE-S188142,37.8693236274281,37.8693236274281,1
"3070","2520",NZ29427805,NZ29427804,GRV,"450",,AC,"1955","450","3.10",,S,,STE-S188143,17.0698736081995,17.0698736081995,1
,,NZ29427613,NZ2942A003,GRV,,,Z,,,,,S,,STE-S1275666,2.85300070101917,2.85300070101917,1
"1310",,NZ29427606,NZ29427613,GRV,"525",,Z,"1955","600","1.30",,S,,STE-S203068,9.88116396682092,9.8811639496889,1.00000000173381
,"860",NZ2942A003,NZ2942P035,GRV,,,Z,,,,,S,,STE-S188131,2.11800214241051,2.11800212466163,1.00000000838001
,"870",NZ29427612,NZ29427609,GRV,,,Z,,,,,S,,STE-S188132,8.40017919581503,8.40017886717976,1.00000003912241
,,NZ29428615,NZ29427612,GRV,,,Z,"1955","600","1.70",,S,,STE-S188141,9.55190033450927,9.55190033450927,1
